pu,borough,part,lon,lat
46,Bronx,0,-73.78067,40.84291
46,Bronx,0,-73.78083,40.84351
46,Bronx,0,-73.7803,40.84297
46,Bronx,0,-73.78023,40.84378
46,Bronx,0,-73.78023,40.84288
46,Bronx,0,-73.78286,40.84248
46,Bronx,0,-73.7806,40.84279
46,Bronx,0,-73.78237,40.84243
46,Bronx,0,-73.78162,40.84233
46,Bronx,0,-73.78231,40.84221
46,Bronx,0,-73.78233,40.84192
46,Bronx,0,-73.78144,40.84214
46,Bronx,0,-73.78217,40.84169
46,Bronx,0,-73.78043,40.84249
46,Bronx,0,-73.7802,40.84205
46,Bronx,0,-73.78185,40.84165
46,Bronx,0,-73.78166,40.84112
46,Bronx,0,-73.7808,40.84126
46,Bronx,0,-73.78165,40.8411
46,Bronx,0,-73.78114,40.83949
46,Bronx,0,-73.78188,40.83765
46,Bronx,0,-73.78291,40.83732
46,Bronx,0,-73.78282,40.83634
46,Bronx,0,-73.78338,40.83691
46,Bronx,0,-73.78498,40.83675
46,Bronx,0,-73.7845,40.83706
46,Bronx,0,-73.78485,40.83747
46,Bronx,0,-73.78564,40.83706
46,Bronx,0,-73.78583,40.83721
46,Bronx,0,-73.78517,40.83747
46,Bronx,0,-73.78574,40.83923
46,Bronx,0,-73.78741,40.83968
46,Bronx,0,-73.78749,40.84084
46,Bronx,0,-73.78816,40.84049
46,Bronx,0,-73.78761,40.8412
46,Bronx,0,-73.78837,40.8415
46,Bronx,0,-73.78802,40.84178
46,Bronx,0,-73.78906,40.84324
46,Bronx,0,-73.78993,40.84304
46,Bronx,0,-73.78947,40.84429
46,Bronx,0,-73.79179,40.84673
46,Bronx,0,-73.79101,40.84899
46,Bronx,0,-73.78976,40.84953
46,Bronx,0,-73.78986,40.84997
46,Bronx,0,-73.79095,40.84974
46,Bronx,0,-73.79099,40.84983
46,Bronx,0,-73.78987,40.84999
46,Bronx,0,-73.79041,40.85027
46,Bronx,0,-73.78992,40.85061
46,Bronx,0,-73.79102,40.85043
46,Bronx,0,-73.78951,40.8513
46,Bronx,0,-73.79099,40.85126
46,Bronx,0,-73.78966,40.8515
46,Bronx,0,-73.79089,40.85155
46,Bronx,0,-73.7902,40.85175
46,Bronx,0,-73.79046,40.85177
46,Bronx,0,-73.79008,40.85203
46,Bronx,0,-73.79016,40.85225
46,Bronx,0,-73.79016,40.85204
46,Bronx,0,-73.79249,40.85155
46,Bronx,0,-73.79017,40.85228
46,Bronx,0,-73.79312,40.85158
46,Bronx,0,-73.79138,40.8526
46,Bronx,0,-73.79341,40.85202
46,Bronx,0,-73.79351,40.85226
46,Bronx,0,-73.79042,40.85302
46,Bronx,0,-73.79282,40.85249
46,Bronx,0,-73.79081,40.8532
46,Bronx,0,-73.79127,40.85371
46,Bronx,0,-73.79288,40.85294
46,Bronx,0,-73.79304,40.85337
46,Bronx,0,-73.79106,40.85392
46,Bronx,0,-73.79246,40.8536
46,Bronx,0,-73.79107,40.85394
46,Bronx,0,-73.79254,40.85385
46,Bronx,0,-73.79129,40.85458
46,Bronx,0,-73.7925,40.85579
46,Bronx,0,-73.79202,40.85618
46,Bronx,0,-73.79271,40.85619
46,Bronx,0,-73.79269,40.85634
46,Bronx,0,-73.79316,40.85635
46,Bronx,0,-73.79315,40.85647
46,Bronx,0,-73.79201,40.85623
46,Bronx,0,-73.79309,40.85669
46,Bronx,0,-73.79189,40.85657
46,Bronx,0,-73.79171,40.85685
46,Bronx,0,-73.79283,40.85744
46,Bronx,0,-73.79301,40.857
46,Bronx,0,-73.79288,40.85748
46,Bronx,0,-73.79186,40.857
46,Bronx,0,-73.79268,40.85742
46,Bronx,0,-73.79189,40.85744
46,Bronx,0,-73.79257,40.85764
46,Bronx,0,-73.7924,40.85785
46,Bronx,0,-73.79174,40.85739
46,Bronx,0,-73.79184,40.85703
46,Bronx,0,-73.79094,40.85755
46,Bronx,0,-73.79179,40.85778
46,Bronx,0,-73.79144,40.85815
46,Bronx,0,-73.79093,40.85757
46,Bronx,0,-73.79019,40.85861
47,Bronx,0,-73.89039,40.85469
47,Bronx,0,-73.89217,40.85277
47,Bronx,0,-73.89307,40.85325
47,Bronx,0,-73.89432,40.85189
47,Bronx,0,-73.89479,40.85108
47,Bronx,0,-73.89407,40.85071
47,Bronx,0,-73.89618,40.84666
47,Bronx,0,-73.8929,40.84627
47,Bronx,0,-73.89538,40.84294
47,Bronx,0,-73.89666,40.84352
47,Bronx,0,-73.90553,40.8291
47,Bronx,0,-73.91049,40.83074
47,Bronx,0,-73.90538,40.83977
47,Bronx,0,-73.90483,40.8448
47,Bronx,0,-73.90134,40.84443
47,Bronx,0,-73.89106,40.86153
47,Bronx,0,-73.89028,40.86111
47,Bronx,0,-73.89113,40.86006
47,Bronx,0,-73.89109,40.8566
47,Bronx,0,-73.89039,40.85469
48,Manhattan,0,-73.98237,40.76739
48,Manhattan,0,-73.99163,40.75471
48,Manhattan,0,-73.99731,40.75711
48,Manhattan,0,-73.98806,40.76979
48,Manhattan,0,-73.98237,40.76739
49,Brooklyn,0,-73.96105,40.69833
49,Brooklyn,0,-73.96016,40.69412
49,Brooklyn,0,-73.95614,40.69458
49,Brooklyn,0,-73.95541,40.69091
49,Brooklyn,0,-73.96029,40.69035
49,Brooklyn,0,-73.95957,40.68668
49,Brooklyn,0,-73.95468,40.68724
49,Brooklyn,0,-73.95328,40.6802
49,Brooklyn,0,-73.95544,40.67996
49,Brooklyn,0,-73.95529,40.6792
49,Brooklyn,0,-73.96869,40.68201
49,Brooklyn,0,-73.97013,40.68951
49,Brooklyn,0,-73.9691,40.68947
49,Brooklyn,0,-73.96983,40.69313
49,Brooklyn,0,-73.96881,40.69312
49,Brooklyn,0,-73.96939,40.69608
49,Brooklyn,0,-73.96455,40.69611
49,Brooklyn,0,-73.96284,40.69804
49,Brooklyn,0,-73.96105,40.69833
50,Manhattan,0,-73.99668,40.77351
50,Manhattan,0,-73.99416,40.77249
50,Manhattan,0,-73.99383,40.77293
50,Manhattan,0,-73.99387,40.77224
50,Manhattan,0,-73.98806,40.76979
50,Manhattan,0,-73.99547,40.75963
50,Manhattan,0,-74.00376,40.76358
50,Manhattan,0,-74.00139,40.76285
50,Manhattan,0,-74.00097,40.76342
50,Manhattan,0,-74.00311,40.76475
50,Manhattan,0,-73.99993,40.76341
50,Manhattan,0,-73.99915,40.76421
50,Manhattan,0,-74.00227,40.76553
50,Manhattan,0,-74.00202,40.76589
50,Manhattan,0,-73.99888,40.76457
50,Manhattan,0,-73.99858,40.765
50,Manhattan,0,-73.99828,40.76557
50,Manhattan,0,-74.00157,40.76698
50,Manhattan,0,-73.99807,40.76587
50,Manhattan,0,-73.99738,40.76682
50,Manhattan,0,-74.00065,40.76825
50,Manhattan,0,-73.99716,40.76713
50,Manhattan,0,-73.99646,40.7681
50,Manhattan,0,-73.99974,40.76951
50,Manhattan,0,-73.99707,40.76873
50,Manhattan,0,-73.99657,40.76942
50,Manhattan,0,-73.99903,40.77046
50,Manhattan,0,-73.99876,40.77083
50,Manhattan,0,-73.99631,40.7698
50,Manhattan,0,-73.99542,40.77103
50,Manhattan,0,-73.9959,40.77145
50,Manhattan,0,-73.99494,40.77147
50,Manhattan,0,-73.99711,40.77255
50,Manhattan,0,-73.99477,40.77193
50,Manhattan,0,-73.99445,40.77238
50,Manhattan,0,-73.99668,40.77351
51,Bronx,0,-73.82092,40.86892
51,Bronx,0,-73.81579,40.86576
51,Bronx,0,-73.82038,40.86103
51,Bronx,0,-73.827,40.85909
51,Bronx,0,-73.82955,40.86216
51,Bronx,0,-73.83316,40.86832
51,Bronx,0,-73.83566,40.86751
51,Bronx,0,-73.83829,40.87295
51,Bronx,0,-73.83746,40.87322
51,Bronx,0,-73.83925,40.87662
51,Bronx,0,-73.83815,40.87695
51,Bronx,0,-73.84324,40.87911
51,Bronx,0,-73.83664,40.88212
51,Bronx,0,-73.83342,40.88428
51,Bronx,0,-73.83065,40.88485
51,Bronx,0,-73.82387,40.88778
51,Bronx,0,-73.82077,40.88671
51,Bronx,0,-73.81993,40.88212
51,Bronx,0,-73.8233,40.8731
51,Bronx,0,-73.82092,40.86892
52,Brooklyn,0,-73.99236,40.68969
52,Brooklyn,0,-73.99621,40.68172
52,Brooklyn,0,-74.00005,40.6828
52,Brooklyn,0,-73.99908,40.68482
52,Brooklyn,0,-74.00065,40.68525
52,Brooklyn,0,-73.99777,40.69119
52,Brooklyn,0,-73.99236,40.68969
53,Queens,0,-73.83787,40.79844
53,Queens,0,-73.83919,40.79778
53,Queens,0,-73.84026,40.79759
53,Queens,0,-73.83997,40.79691
53,Queens,0,-73.8384,40.79676
53,Queens,0,-73.83663,40.79252
53,Queens,0,-73.84068,40.79391
53,Queens,0,-73.84082,40.7915
53,Queens,0,-73.83896,40.79144
53,Queens,0,-73.83901,40.79062
53,Queens,0,-73.83992,40.79065
53,Queens,0,-73.84008,40.78785
53,Queens,0,-73.83824,40.78779
53,Queens,0,-73.8387,40.78168
53,Queens,0,-73.82514,40.7817
53,Queens,0,-73.83,40.77373
53,Queens,0,-73.83614,40.76953
53,Queens,0,-73.83913,40.76599
53,Queens,0,-73.83975,40.76712
53,Queens,0,-73.84031,40.76629
53,Queens,0,-73.84491,40.76553
53,Queens,0,-73.84781,40.76677
53,Queens,0,-73.84901,40.76922
53,Queens,0,-73.8486,40.76982
53,Queens,0,-73.84977,40.76994
53,Queens,0,-73.84873,40.77011
53,Queens,0,-73.84867,40.77076
53,Queens,0,-73.84994,40.77193
53,Queens,0,-73.85034,40.77174
53,Queens,0,-73.8513,40.77181
53,Queens,0,-73.84995,40.77196
53,Queens,0,-73.84898,40.77356
53,Queens,0,-73.84896,40.77796
53,Queens,0,-73.84993,40.77877
53,Queens,0,-73.84964,40.77948
53,Queens,0,-73.85095,40.77907
53,Queens,0,-73.85149,40.77899
53,Queens,0,-73.84982,40.77963
53,Queens,0,-73.85232,40.77917
53,Queens,0,-73.85239,40.77953
53,Queens,0,-73.84982,40.77965
53,Queens,0,-73.84955,40.77999
53,Queens,0,-73.85169,40.77987
53,Queens,0,-73.85167,40.78004
53,Queens,0,-73.84949,40.78007
53,Queens,0,-73.84989,40.78109
53,Queens,0,-73.85094,40.78112
53,Queens,0,-73.84989,40.78112
53,Queens,0,-73.84925,40.78226
53,Queens,0,-73.85528,40.78198
53,Queens,0,-73.85545,40.78314
53,Queens,0,-73.85631,40.78338
53,Queens,0,-73.85665,40.78289
53,Queens,0,-73.85808,40.78372
53,Queens,0,-73.85798,40.78468
53,Queens,0,-73.85952,40.78556
53,Queens,0,-73.85899,40.78549
53,Queens,0,-73.85813,40.78705
53,Queens,0,-73.85681,40.78667
53,Queens,0,-73.85596,40.78768
53,Queens,0,-73.85284,40.78821
53,Queens,0,-73.8548,40.78862
53,Queens,0,-73.85447,40.79026
53,Queens,0,-73.85266,40.79111
53,Queens,0,-73.85378,40.79242
53,Queens,0,-73.85373,40.79394
53,Queens,0,-73.85263,40.79494
53,Queens,0,-73.84906,40.79336
53,Queens,0,-73.84856,40.7955
53,Queens,0,-73.84625,40.79616
53,Queens,0,-73.8446,40.79491
53,Queens,0,-73.84355,40.79491
53,Queens,0,-73.84331,40.7955
53,Queens,0,-73.84285,40.79521
53,Queens,0,-73.84328,40.79617
53,Queens,0,-73.84281,40.79542
53,Queens,0,-73.84226,40.79558
53,Queens,0,-73.84287,40.79692
53,Queens,0,-73.84159,40.7954
53,Queens,0,-73.84014,40.79688
53,Queens,0,-73.84042,40.79768
53,Queens,0,-73.83921,40.79784
53,Queens,0,-73.83843,40.79838
53,Queens,0,-73.83787,40.79844
54,Brooklyn,0,-74.00174,40.69241
54,Brooklyn,0,-73.99777,40.69119
54,Brooklyn,0,-74.00329,40.67964
54,Brooklyn,0,-74.00596,40.68336
54,Brooklyn,0,-74.00485,40.68567
54,Brooklyn,0,-74.00753,40.68607
54,Brooklyn,0,-74.00702,40.68653
54,Brooklyn,0,-74.00588,40.6862
54,Brooklyn,0,-74.00563,40.68678
54,Brooklyn,0,-74.00783,40.68739
54,Brooklyn,0,-74.00742,40.68821
54,Brooklyn,0,-74.005,40.68761
54,Brooklyn,0,-74.00459,40.68822
54,Brooklyn,0,-74.00678,40.68883
54,Brooklyn,0,-74.00636,40.68967
54,Brooklyn,0,-74.00382,40.68893
54,Brooklyn,0,-74.00341,40.68961
54,Brooklyn,0,-74.00576,40.69024
54,Brooklyn,0,-74.00534,40.69109
54,Brooklyn,0,-74.00096,40.69013
54,Brooklyn,0,-74.0007,40.69061
54,Brooklyn,0,-74.00479,40.69176
54,Brooklyn,0,-74.00441,40.69253
54,Brooklyn,0,-74.00197,40.69184
54,Brooklyn,0,-74.00174,40.69241
55,Brooklyn,0,-73.98672,40.58457
55,Brooklyn,0,-73.97743,40.58291
55,Brooklyn,0,-73.96662,40.58457
55,Brooklyn,0,-73.96889,40.57526
55,Brooklyn,0,-73.96471,40.57478
55,Brooklyn,0,-73.95942,40.57518
55,Brooklyn,0,-73.95939,40.57391
55,Brooklyn,0,-73.96839,40.57315
55,Brooklyn,0,-73.96945,40.57286
55,Brooklyn,0,-73.96925,40.5723
55,Brooklyn,0,-73.97085,40.57277
55,Brooklyn,0,-73.97118,40.57194
55,Brooklyn,0,-73.97161,40.57263
55,Brooklyn,0,-73.9725,40.57258
55,Brooklyn,0,-73.97335,40.57232
55,Brooklyn,0,-73.97325,40.57163
55,Brooklyn,0,-73.97373,40.57229
55,Brooklyn,0,-73.97547,40.57197
55,Brooklyn,0,-73.97541,40.57142
55,Brooklyn,0,-73.97593,40.57202
55,Brooklyn,0,-73.9773,40.57186
55,Brooklyn,0,-73.97767,40.57117
55,Brooklyn,0,-73.97845,40.57189
55,Brooklyn,0,-73.97985,40.57154
55,Brooklyn,0,-73.97944,40.57122
55,Brooklyn,0,-73.98033,40.57174
55,Brooklyn,0,-73.98367,40.57141
55,Brooklyn,0,-73.98304,40.57015
55,Brooklyn,0,-73.98336,40.56953
55,Brooklyn,0,-73.98376,40.5714
55,Brooklyn,0,-73.99079,40.57025
55,Brooklyn,0,-74.00106,40.5704
55,Brooklyn,0,-74.00201,40.57021
55,Brooklyn,0,-74.00209,40.56959
55,Brooklyn,0,-74.00303,40.57219
55,Brooklyn,0,-74.01116,40.57417
55,Brooklyn,0,-74.01202,40.57489
55,Brooklyn,0,-74.01302,40.5778
55,Brooklyn,0,-74.01117,40.58028
55,Brooklyn,0,-74.00605,40.58198
55,Brooklyn,0,-73.99822,40.58147
55,Brooklyn,0,-73.99781,40.5806
55,Brooklyn,0,-73.98814,40.57887
55,Brooklyn,0,-73.9867,40.57981
55,Brooklyn,0,-73.98605,40.58172
55,Brooklyn,0,-73.98801,40.57967
55,Brooklyn,0,-73.98996,40.58066
55,Brooklyn,0,-73.9883,40.58347
55,Brooklyn,0,-73.98654,40.58366
55,Brooklyn,0,-73.98672,40.58457
56,Queens,0,-73.85443,40.74885
56,Queens,0,-73.85012,40.74072
56,Queens,0,-73.8478,40.74005
56,Queens,0,-73.84824,40.73929
56,Queens,0,-73.84751,40.73901
56,Queens,0,-73.85187,40.73734
56,Queens,0,-73.86462,40.73428
56,Queens,0,-73.86756,40.74094
56,Queens,0,-73.86791,40.74493
56,Queens,0,-73.85443,40.74885
57,Queens,0,-73.85086,40.75
57,Queens,0,-73.85443,40.74885
57,Queens,0,-73.85583,40.75158
57,Queens,0,-73.85456,40.75196
57,Queens,0,-73.8558,40.75441
57,Queens,0,-73.85313,40.75511
57,Queens,0,-73.85086,40.75
58,Bronx,0,-73.81507,40.84913
58,Bronx,0,-73.81603,40.8464
58,Bronx,0,-73.81465,40.84722
58,Bronx,0,-73.8157,40.84629
58,Bronx,0,-73.81369,40.84727
58,Bronx,0,-73.81356,40.84715
58,Bronx,0,-73.81491,40.84647
58,Bronx,0,-73.81442,40.84619
58,Bronx,0,-73.81503,40.8455
58,Bronx,0,-73.81319,40.84623
58,Bronx,0,-73.81403,40.84559
58,Bronx,0,-73.81363,40.84528
58,Bronx,0,-73.81336,40.84585
58,Bronx,0,-73.81329,40.84595
58,Bronx,0,-73.81321,40.84592
58,Bronx,0,-73.81326,40.84523
58,Bronx,0,-73.81285,40.84632
58,Bronx,0,-73.81324,40.84524
58,Bronx,0,-73.8131,40.84517
58,Bronx,0,-73.81288,40.84513
58,Bronx,0,-73.81316,40.84521
58,Bronx,0,-73.81286,40.84519
58,Bronx,0,-73.81241,40.84656
58,Bronx,0,-73.81228,40.84654
58,Bronx,0,-73.81286,40.84513
58,Bronx,0,-73.81254,40.84498
58,Bronx,0,-73.81188,40.84659
58,Bronx,0,-73.81244,40.84674
58,Bronx,0,-73.8117,40.84668
58,Bronx,0,-73.81266,40.84421
58,Bronx,0,-73.81312,40.84479
58,Bronx,0,-73.81255,40.84495
58,Bronx,0,-73.81366,40.84506
58,Bronx,0,-73.81414,40.84482
58,Bronx,0,-73.81337,40.8438
58,Bronx,0,-73.81437,40.84309
58,Bronx,0,-73.8157,40.84439
58,Bronx,0,-73.81824,40.84436
58,Bronx,0,-73.81663,40.84394
58,Bronx,0,-73.81572,40.84254
58,Bronx,0,-73.81517,40.84258
58,Bronx,0,-73.8157,40.84252
58,Bronx,0,-73.81526,40.84126
58,Bronx,0,-73.81473,40.84138
58,Bronx,0,-73.81523,40.84101
58,Bronx,0,-73.81431,40.83962
58,Bronx,0,-73.81626,40.83826
58,Bronx,0,-73.81606,40.83603
58,Bronx,0,-73.82463,40.83386
58,Bronx,0,-73.82516,40.83461
58,Bronx,0,-73.82601,40.83402
58,Bronx,0,-73.8254,40.83566
58,Bronx,0,-73.82624,40.84299
58,Bronx,0,-73.82518,40.8427
58,Bronx,0,-73.82496,40.84611
58,Bronx,0,-73.82048,40.8485
58,Bronx,0,-73.82014,40.84802
58,Bronx,0,-73.81507,40.84913
59,Bronx,0,-73.89666,40.84352
59,Bronx,0,-73.88869,40.83916
59,Bronx,0,-73.88814,40.83986
59,Bronx,0,-73.8866,40.83928
59,Bronx,0,-73.8873,40.83813
59,Bronx,0,-73.88841,40.83855
59,Bronx,0,-73.89057,40.8369
59,Bronx,0,-73.89386,40.8364
59,Bronx,0,-73.89697,40.83435
59,Bronx,0,-73.90122,40.83541
59,Bronx,0,-73.89666,40.84352
60,Bronx,0,-73.88006,40.84016
60,Bronx,0,-73.87277,40.83975
60,Bronx,0,-73.8738,40.83745
60,Bronx,0,-73.87491,40.83736
60,Bronx,0,-73.87482,40.83686
60,Bronx,0,-73.87757,40.83582
